NAME1 RA1 DEC1 Z1 RMS1 R1 G1 M1 Cf1 Cl1 Aib1 Aog1 NAME2 RA2 DEC2 Z2 RMS2 R2 G2 M2 Cf2 Cl2 Aib2 Aog2
J162636.40+350242.1 246.651670 35.045019 0.034012 0.022104 34.000000 0.538667 -2.342516 0.417811 3.580017 0.253450 0.123235 J151049.53+032526.6 227.706390 3.424050 0.042837 0.026943 19.000000 0.587952 -2.228786 0.424362 2.870156 0.165071 0.089517
J140018.43+050242.2 210.076780 5.045069 0.034201 0.024812 30.000000 0.631609 -2.413206 0.489359 3.313789 0.149428 0.105187 J073548.83+401938.3 113.953460 40.327300 0.042126 0.016072 34.000000 0.604472 -2.409733 0.477403 3.580017 0.160751 0.092289
J140018.43+050242.2 210.076780 5.045069 0.034201 0.024812 30.000000 0.631609 -2.413206 0.489359 3.313789 0.149428 0.105187 J115028.16+044141.8 177.617320 4.694940 0.040228 0.015799 35.000000 0.603956 -2.291600 0.425887 3.345034 0.134113 0.078673
J140018.43+050242.2 210.076780 5.045069 0.034201 0.024812 30.000000 0.631609 -2.413206 0.489359 3.313789 0.149428 0.105187 J015248.42-084320.7 28.201757 -8.722423 0.036934 0.026439 35.000000 0.587321 -2.347940 0.441559 3.661969 0.176703 0.094479
J140018.43+050242.2 210.076780 5.045069 0.034201 0.024812 30.000000 0.631609 -2.413206 0.489359 3.313789 0.149428 0.105187 J131517.27+442425.6 198.821940 44.407109 0.035333 0.021736 30.000000 0.645138 -2.619767 0.590572 4.064567 0.184562 0.152821
J140018.43+050242.2 210.076780 5.045069 0.034201 0.024812 30.000000 0.631609 -2.413206 0.489359 3.313789 0.149428 0.105187 J102944.63+402937.8 157.435970 40.493845 0.043930 0.015720 32.000000 0.623849 -2.004557 0.460699 2.849377 0.132023 0.098819
J120704.75+090647.9 181.769790 9.113311 0.034427 0.020903 23.000000 0.683853 -2.457703 0.460596 3.383468 0.099930 0.078421 J080318.20+314634.9 120.825850 31.776366 0.036394 0.027757 35.000000 0.545164 -2.271335 0.396019 3.580017 0.210003 0.091666
J120704.75+090647.9 181.769790 9.113311 0.034427 0.020903 23.000000 0.683853 -2.457703 0.460596 3.383468 0.099930 0.078421 J111057.88+631849.5 167.741170 63.313743 0.033110 0.015478 32.000000 0.643884 -2.389499 0.477996 3.406206 0.113259 0.080069
J120704.75+090647.9 181.769790 9.113311 0.034427 0.020903 23.000000 0.683853 -2.457703 0.460596 3.383468 0.099930 0.078421 J090229.39+032305.9 135.622450 3.384986 0.027055 0.015637 27.000000 0.711552 -2.535463 0.620768 3.798339 0.074879 0.063218
J120704.75+090647.9 181.769790 9.113311 0.034427 0.020903 23.000000 0.683853 -2.457703 0.460596 3.383468 0.099930 0.078421 J111344.45+570909.5 168.435200 57.152630 0.037863 0.021714 22.000000 0.684005 -2.502750 0.558818 3.890756 0.090794 0.063311
J120704.75+090647.9 181.769790 9.113311 0.034427 0.020903 23.000000 0.683853 -2.457703 0.460596 3.383468 0.099930 0.078421 J151944.30+441918.6 229.934590 44.321846 0.028207 0.026515 37.000000 0.594879 -2.409267 0.447772 3.817140 0.154891 0.091577
J215512.42+005906.5 328.801770 0.985141 0.035011 0.009404 18.000000 0.730527 -2.391641 0.581409 3.494850 0.102286 0.091534 J153048.75-013558.3 232.703140 -1.599534 0.037386 0.023927 18.000000 0.621117 -2.294099 0.448814 3.345034 0.168691 0.110272
J215512.42+005906.5 328.801770 0.985141 0.035011 0.009404 18.000000 0.730527 -2.391641 0.581409 3.494850 0.102286 0.091534 J131357.98+454216.1 198.491570 45.704468 0.025301 0.023116 27.000000 0.660994 -2.438453 0.544146 3.600797 0.097034 0.059897
J215512.42+005906.5 328.801770 0.985141 0.035011 0.009404 18.000000 0.730527 -2.391641 0.581409 3.494850 0.102286 0.091534 J012801.39+131914.1 22.005787 13.320587 0.043854 0.014957 20.000000 0.656538 -2.338300 0.496808 3.634994 0.142290 0.099687
J215512.42+005906.5 328.801770 0.985141 0.035011 0.009404 18.000000 0.730527 -2.391641 0.581409 3.494850 0.102286 0.091534 J130515.26+045234.3 196.313580 4.876183 0.044170 0.023255 14.000000 0.699247 -2.368216 0.561504 2.821357 0.113480 0.100664
J215512.42+005906.5 328.801770 0.985141 0.035011 0.009404 18.000000 0.730527 -2.391641 0.581409 3.494850 0.102286 0.091534 J113209.24-005633.4 173.038490 -0.942617 0.026154 0.017721 32.000000 0.659791 -2.544377 0.560553 3.979400 0.124960 0.086180
J165124.40+243121.4 252.851660 24.522616 0.035181 0.016195 13.000000 0.653731 -2.232372 0.542264 2.614394 0.093499 0.057347 J105120.86+012307.5 162.836910 1.385421 0.039480 0.019988 16.000000 0.562122 -2.195693 0.440233 3.010300 0.190657 0.069920
J165124.40+243121.4 252.851660 24.522616 0.035181 0.016195 13.000000 0.653731 -2.232372 0.542264 2.614394 0.093499 0.057347 J085821.95+574105.8 134.591470 57.684947 0.040591 0.025897 11.000000 0.584917 -1.980769 0.292616 2.385606 0.173476 0.103582
J165124.40+243121.4 252.851660 24.522616 0.035181 0.016195 13.000000 0.653731 -2.232372 0.542264 2.614394 0.093499 0.057347 J093522.45+404502.9 143.843560 40.750792 0.040863 0.016938 14.000000 0.626143 -2.100899 0.403809 2.614394 0.165954 0.106034
J165124.40+243121.4 252.851660 24.522616 0.035181 0.016195 13.000000 0.653731 -2.232372 0.542264 2.614394 0.093499 0.057347 J100714.40+391947.6 151.810020 39.329880 0.039320 0.015611 15.000000 0.621974 -2.016306 0.398847 2.385606 0.135665 0.093069
J165124.40+243121.4 252.851660 24.522616 0.035181 0.016195 13.000000 0.653731 -2.232372 0.542264 2.614394 0.093499 0.057347 J133625.02+562003.5 204.104240 56.334297 0.040452 0.018082 11.000000 0.645135 -2.506014 0.556523 3.266063 0.113423 0.080357
J092512.85+521710.3 141.303550 52.286206 0.035264 0.021621 10.000000 0.678129 -3.339424 0.645338 3.010300 0.074726 0.074726 J150126.33+020410.8 225.359710 2.069674 0.042446 0.018856 14.000000 0.696952 -2.366492 0.581027 3.701813 0.082563 0.059527
J092512.85+521710.3 141.303550 52.286206 0.035264 0.021621 10.000000 0.678129 -3.339424 0.645338 3.010300 0.074726 0.074726 J215259.07-000903.4 328.246140 -0.150942 0.027562 0.008651 35.000000 0.660426 -2.479092 0.522058 3.580017 0.100298 0.062840
J092512.85+521710.3 141.303550 52.286206 0.035264 0.021621 10.000000 0.678129 -3.339424 0.645338 3.010300 0.074726 0.074726 J074535.90+243443.7 116.399580 24.578802 0.040239 0.017091 14.000000 0.697113 -2.231360 0.563667 2.821357 0.168004 0.148756
J092512.85+521710.3 141.303550 52.286206 0.035264 0.021621 10.000000 0.678129 -3.339424 0.645338 3.010300 0.074726 0.074726 J111844.60+034207.4 169.685830 3.702056 0.040055 0.026769 20.000000 0.618608 -2.183722 0.451453 2.720340 0.180344 0.081056
J092512.85+521710.3 141.303550 52.286206 0.035264 0.021621 10.000000 0.678129 -3.339424 0.645338 3.010300 0.074726 0.074726 J134049.96+052458.6 205.208170 5.416291 0.038335 0.021898 25.000000 0.612762 -2.112578 0.376746 3.010300 0.145032 0.074117
J095955.85+130237.8 149.982710 13.043827 0.035463 0.017001 50.000000 0.622957 -2.607878 0.498636 3.829584 0.145987 0.083489 J104852.92+480314.8 162.220500 48.054107 0.040949 0.021014 42.000000 0.611010 -2.520489 0.496951 3.701813 0.140017 0.063174
J095955.85+130237.8 149.982710 13.043827 0.035463 0.017001 50.000000 0.622957 -2.607878 0.498636 3.829584 0.145987 0.083489 J112757.53-011240.2 171.989720 -1.211154 0.042687 0.013930 44.000000 0.598793 -2.393165 0.456509 3.556022 0.161482 0.097215
J095955.85+130237.8 149.982710 13.043827 0.035463 0.017001 50.000000 0.622957 -2.607878 0.498636 3.829584 0.145987 0.083489 J080707.18+361400.5 121.779930 36.233472 0.032289 0.016939 30.000000 0.688767 -2.268671 0.576964 3.098944 0.094913 0.075912
J095955.85+130237.8 149.982710 13.043827 0.035463 0.017001 50.000000 0.622957 -2.607878 0.498636 3.829584 0.145987 0.083489 J143031.19+524225.8 217.629960 52.707180 0.044771 0.023354 35.000000 0.621607 -2.552301 0.506559 3.740940 0.147055 0.084520
J095955.85+130237.8 149.982710 13.043827 0.035463 0.017001 50.000000 0.622957 -2.607878 0.498636 3.829584 0.145987 0.083489 J104000.58+390720.0 160.002400 39.122224 0.030805 0.016609 47.000000 0.626664 -2.451006 0.475613 3.829584 0.131905 0.089112
J140941.70+372905.0 212.423740 37.484734 0.035705 0.023347 10.000000 0.704337 -2.127176 0.479566 3.010300 0.078726 0.061435 J100504.46+033734.9 151.268580 3.626364 0.028759 0.022493 13.000000 0.694647 -2.547856 0.562829 3.494850 0.090033 0.078023
J140941.70+372905.0 212.423740 37.484734 0.035705 0.023347 10.000000 0.704337 -2.127176 0.479566 3.010300 0.078726 0.061435 J154835.17+424146.7 237.146550 42.696305 0.035197 0.018225 35.000000 0.499462 -2.104148 0.350393 3.086500 0.458774 0.283234
J140941.70+372905.0 212.423740 37.484734 0.035705 0.023347 10.000000 0.704337 -2.127176 0.479566 3.010300 0.078726 0.061435 J114959.98+041726.4 177.499910 4.290658 0.039403 0.015593 10.000000 0.687229 -2.149167 0.458852 2.129844 0.077669 0.062184
J140941.70+372905.0 212.423740 37.484734 0.035705 0.023347 10.000000 0.704337 -2.127176 0.479566 3.010300 0.078726 0.061435 J133707.32+020754.8 204.280500 2.131879 0.033750 0.019095 14.000000 0.673155 -2.318405 0.556225 2.821357 0.113661 0.079249
J140941.70+372905.0 212.423740 37.484734 0.035705 0.023347 10.000000 0.704337 -2.127176 0.479566 3.010300 0.078726 0.061435 J090432.91+581719.8 136.137110 58.288823 0.045537 0.020434 16.000000 0.471115 -1.610718 0.258666 2.074867 0.233849 0.141223
J034547.98-000025.6 56.449928 -0.007117 0.035929 0.018193 17.000000 0.621012 -2.271796 0.484675 3.184110 0.120404 0.070576 J015612.53+145423.9 29.052222 14.906644 0.026991 0.014783 27.000000 0.694515 -2.690583 0.539178 4.326507 0.131920 0.104534
J034547.98-000025.6 56.449928 -0.007117 0.035929 0.018193 17.000000 0.621012 -2.271796 0.484675 3.184110 0.120404 0.070576 J155525.74+504810.8 238.857260 50.802989 0.045211 0.023643 18.000000 0.613515 -2.029632 0.398674 2.559417 0.148367 0.087137
J034547.98-000025.6 56.449928 -0.007117 0.035929 0.018193 17.000000 0.621012 -2.271796 0.484675 3.184110 0.120404 0.070576 J154624.05+431715.6 236.600190 43.287666 0.034222 0.021702 33.000000 0.581545 -2.572471 0.530082 4.064567 0.224927 0.109902
J034547.98-000025.6 56.449928 -0.007117 0.035929 0.018193 17.000000 0.621012 -2.271796 0.484675 3.184110 0.120404 0.070576 J003843.06+003451.7 9.679428 0.581038 0.043049 0.009081 25.000000 0.578686 -1.791562 0.341749 2.385606 0.172551 0.130430
J034547.98-000025.6 56.449928 -0.007117 0.035929 0.018193 17.000000 0.621012 -2.271796 0.484675 3.184110 0.120404 0.070576 J112136.42+114413.5 170.401740 11.737096 0.039816 0.025551 15.000000 0.647684 -2.096508 0.505235 3.010300 0.104580 0.065207
J143452.46+483942.8 218.718570 48.661878 0.036489 0.017315 20.000000 0.697663 -2.708103 0.583849 3.766638 0.061136 0.056786 J133817.77+481641.1 204.574040 48.278074 0.027811 0.021918 20.000000 0.680654 -2.425156 0.593216 3.141945 0.132218 0.132218
J143452.46+483942.8 218.718570 48.661878 0.036489 0.017315 20.000000 0.697663 -2.708103 0.583849 3.766638 0.061136 0.056786 J115704.84+524903.7 179.270180 52.817692 0.035500 0.021561 30.000000 0.605629 -2.381967 0.429268 3.184110 0.141190 0.086930
J143452.46+483942.8 218.718570 48.661878 0.036489 0.017315 20.000000 0.697663 -2.708103 0.583849 3.766638 0.061136 0.056786 J110630.66+063333.9 166.627750 6.559403 0.040187 0.024645 32.000000 0.624780 -2.400971 0.489845 3.890756 0.192701 0.111292
J143452.46+483942.8 218.718570 48.661878 0.036489 0.017315 20.000000 0.697663 -2.708103 0.583849 3.766638 0.061136 0.056786 J080248.17+450204.4 120.700710 45.034554 0.038792 0.018480 29.000000 0.613314 -2.126317 0.433009 2.821357 0.121356 0.068461
J143452.46+483942.8 218.718570 48.661878 0.036489 0.017315 20.000000 0.697663 -2.708103 0.583849 3.766638 0.061136 0.056786 J121451.24-032922.2 183.713520 -3.489500 0.033521 0.027029 30.000000 0.635292 -2.330234 0.472074 3.406206 0.161561 0.105249
J150511.42-020831.0 226.297600 -2.141952 0.037129 0.024835 35.000000 0.521691 -2.400341 0.432007 3.661969 0.238664 0.101765 J221148.27-003500.2 332.951120 -0.583402 0.046773 0.008626 35.000000 0.585104 -1.984270 0.338027 2.849377 0.271979 0.220870
J150511.42-020831.0 226.297600 -2.141952 0.037129 0.024835 35.000000 0.521691 -2.400341 0.432007 3.661969 0.238664 0.101765 J131226.68-022724.5 198.111150 -2.456816 0.030841 0.018592 26.000000 0.660132 -2.132392 0.544597 3.116246 0.138519 0.110296
J150511.42-020831.0 226.297600 -2.141952 0.037129 0.024835 35.000000 0.521691 -2.400341 0.432007 3.661969 0.238664 0.101765 J161624.64+515659.1 244.102680 51.949758 0.033641 0.015991 27.000000 0.680918 -2.345328 0.517234 3.600797 0.117577 0.080920
J150511.42-020831.0 226.297600 -2.141952 0.037129 0.024835 35.000000 0.521691 -2.400341 0.432007 3.661969 0.238664 0.101765 J143408.12+590921.7 218.533830 59.156031 0.044761 0.021206 19.000000 0.649749 -2.310786 0.505237 3.494850 0.098585 0.056951
J150511.42-020831.0 226.297600 -2.141952 0.037129 0.024835 35.000000 0.521691 -2.400341 0.432007 3.661969 0.238664 0.101765 J130911.26+461858.4 197.296920 46.316222 0.035457 0.023337 20.000000 0.706148 -2.490450 0.556754 3.766638 0.080956 0.047722
J090436.95+553602.7 136.153960 55.600761 0.037142 0.018868 10.000000 0.720955 -2.656436 0.639085 3.010300 0.157738 0.154899 J094830.01+553822.7 147.125030 55.639631 0.045240 0.015584 15.000000 0.662613 -2.097833 0.471142 2.821357 0.144241 0.098559
J090436.95+553602.7 136.153960 55.600761 0.037142 0.018868 10.000000 0.720955 -2.656436 0.639085 3.010300 0.157738 0.154899 J164107.64+224924.8 250.281830 22.823568 0.033884 0.021111 14.000000 0.679860 -2.185041 0.473018 2.821357 0.075573 0.051856
J090436.95+553602.7 136.153960 55.600761 0.037142 0.018868 10.000000 0.720955 -2.656436 0.639085 3.010300 0.157738 0.154899 J235951.73-092633.6 359.965560 -9.442655 0.042278 0.019207 15.000000 0.641615 -2.140827 0.502818 3.010300 0.127198 0.085725
J090436.95+553602.7 136.153960 55.600761 0.037142 0.018868 10.000000 0.720955 -2.656436 0.639085 3.010300 0.157738 0.154899 J144837.04+514331.0 222.154320 51.725287 0.036443 0.023135 17.000000 0.626766 -1.983624 0.437967 2.559417 0.129443 0.083969
J090436.95+553602.7 136.153960 55.600761 0.037142 0.018868 10.000000 0.720955 -2.656436 0.639085 3.010300 0.157738 0.154899 J114504.88+463733.6 176.270330 46.625995 0.035143 0.026042 15.000000 0.623322 -2.015208 0.453662 3.010300 0.094650 0.059100
J163348.87+355318.5 248.453630 35.888477 0.037511 0.019244 30.000000 0.574713 -2.138731 0.374007 2.849377 0.165165 0.093134 J111118.74+102020.2 167.828080 10.338947 0.047125 0.032177 15.000000 0.670084 -2.334286 0.478078 3.010300 0.125109 0.093069
J163348.87+355318.5 248.453630 35.888477 0.037511 0.019244 30.000000 0.574713 -2.138731 0.374007 2.849377 0.165165 0.093134 J150624.23+322551.0 226.600970 32.430827 0.043420 0.022506 9.000000 0.792041 -2.278450 0.634476 2.720340 0.064861 0.064577
J163348.87+355318.5 248.453630 35.888477 0.037511 0.019244 30.000000 0.574713 -2.138731 0.374007 2.849377 0.165165 0.093134 J125027.42+001345.6 192.614270 0.229339 0.046838 0.015898 23.000000 0.656666 -2.582765 0.539619 4.008162 0.095764 0.069918
J163348.87+355318.5 248.453630 35.888477 0.037511 0.019244 30.000000 0.574713 -2.138731 0.374007 2.849377 0.165165 0.093134 J090312.97+093708.4 135.804030 9.618987 0.030143 0.021971 30.000000 0.643299 -2.376858 0.528819 3.890756 0.116580 0.078208
J163348.87+355318.5 248.453630 35.888477 0.037511 0.019244 30.000000 0.574713 -2.138731 0.374007 2.849377 0.165165 0.093134 J131659.79+053924.4 199.249140 5.656785 0.033060 0.022228 20.000000 0.701385 -2.574360 0.635177 3.010300 0.084032 0.080401
J111117.96+113315.8 167.824840 11.554388 0.038069 0.025960 27.000000 0.698896 -2.583287 0.578068 3.701813 0.090369 0.062863 J165922.66+204947.5 254.844410 20.829859 0.045116 0.015524 33.000000 0.645577 -2.405027 0.521619 3.580017 0.163161 0.122441
J111117.96+113315.8 167.824840 11.554388 0.038069 0.025960 27.000000 0.698896 -2.583287 0.578068 3.701813 0.090369 0.062863 J150759.30+011354.3 226.997090 1.231737 0.035114 0.015763 35.000000 0.656219 -2.217525 0.477462 3.266063 0.123130 0.090492
J111117.96+113315.8 167.824840 11.554388 0.038069 0.025960 27.000000 0.698896 -2.583287 0.578068 3.701813 0.090369 0.062863 J002537.70+000212.2 6.407101 0.036736 0.042459 0.008914 27.000000 0.724955 -2.694506 0.641802 3.701813 0.080856 0.079548
J111117.96+113315.8 167.824840 11.554388 0.038069 0.025960 27.000000 0.698896 -2.583287 0.578068 3.701813 0.090369 0.062863 J100447.30+573605.9 151.197090 57.601628 0.044318 0.014676 61.000000 0.627032 -2.362867 0.466090 3.701813 0.207410 0.092795
J111117.96+113315.8 167.824840 11.554388 0.038069 0.025960 27.000000 0.698896 -2.583287 0.578068 3.701813 0.090369 0.062863 J012012.10+143340.6 20.050435 14.561284 0.037842 0.024826 53.000000 0.519075 -2.537174 0.451344 3.729833 0.179246 0.089196
J163453.67+231242.7 248.723620 23.211848 0.038606 0.014549 30.000000 0.625436 -2.417211 0.475330 3.890756 0.120787 0.085616 J210224.28+101028.9 315.601170 10.174689 0.047305 0.021573 45.000000 0.422185 -1.658888 0.308453 3.141945 0.315757 0.113747
J163453.67+231242.7 248.723620 23.211848 0.038606 0.014549 30.000000 0.625436 -2.417211 0.475330 3.890756 0.120787 0.085616 J203907.03+003316.4 309.779290 0.554561 0.048395 0.012307 30.000000 0.639462 -2.615173 0.581783 4.423033 0.122498 0.090312
J163453.67+231242.7 248.723620 23.211848 0.038606 0.014549 30.000000 0.625436 -2.417211 0.475330 3.890756 0.120787 0.085616 J080248.17+450204.4 120.700710 45.034554 0.038792 0.018480 29.000000 0.613314 -2.126317 0.433009 2.821357 0.121356 0.068461
J163453.67+231242.7 248.723620 23.211848 0.038606 0.014549 30.000000 0.625436 -2.417211 0.475330 3.890756 0.120787 0.085616 J121451.24-032922.2 183.713520 -3.489500 0.033521 0.027029 30.000000 0.635292 -2.330234 0.472074 3.406206 0.161561 0.105249
J163453.67+231242.7 248.723620 23.211848 0.038606 0.014549 30.000000 0.625436 -2.417211 0.475330 3.890756 0.120787 0.085616 J101806.67+000559.8 154.527780 0.099949 0.048414 0.016532 23.000000 0.662909 -2.506988 0.539466 3.383468 0.139065 0.118683
J145901.36+611353.6 224.755650 61.231554 0.038767 0.025197 42.000000 0.595803 -2.679577 0.519073 4.446509 0.226149 0.103823 J031100.77-082528.3 47.753226 -8.424518 0.035314 0.019570 20.000000 0.681122 -2.486846 0.610195 3.141945 0.056715 0.045475
J145901.36+611353.6 224.755650 61.231554 0.038767 0.025197 42.000000 0.595803 -2.679577 0.519073 4.446509 0.226149 0.103823 J090312.97+093708.4 135.804030 9.618987 0.030143 0.021971 30.000000 0.643299 -2.376858 0.528819 3.890756 0.116580 0.078208
J145901.36+611353.6 224.755650 61.231554 0.038767 0.025197 42.000000 0.595803 -2.679577 0.519073 4.446509 0.226149 0.103823 J163215.40-000259.7 248.064170 -0.049930 0.044105 0.027262 20.000000 0.623777 -2.317791 0.388101 3.494850 0.147693 0.090376
J145901.36+611353.6 224.755650 61.231554 0.038767 0.025197 42.000000 0.595803 -2.679577 0.519073 4.446509 0.226149 0.103823 J131659.79+053924.4 199.249140 5.656785 0.033060 0.022228 20.000000 0.701385 -2.574360 0.635177 3.010300 0.084032 0.080401
J145901.36+611353.6 224.755650 61.231554 0.038767 0.025197 42.000000 0.595803 -2.679577 0.519073 4.446509 0.226149 0.103823 J075217.06+254008.7 118.071090 25.669080 0.045418 0.016418 27.000000 0.604483 -2.272263 0.457576 3.116246 0.132617 0.073143
J040929.15-042902.6 62.371466 -4.484066 0.038801 0.019593 20.000000 0.620776 -2.253743 0.493250 3.345034 0.197067 0.092938 J010957.04-004212.7 17.487679 -0.703529 0.045539 0.007942 11.000000 0.723471 -2.393910 0.600693 3.266063 0.135513 0.127368
J040929.15-042902.6 62.371466 -4.484066 0.038801 0.019593 20.000000 0.620776 -2.253743 0.493250 3.345034 0.197067 0.092938 J080547.35+225434.9 121.447280 22.909688 0.030256 0.016638 33.000000 0.619546 -2.355256 0.500205 3.406206 0.247538 0.146698
J040929.15-042902.6 62.371466 -4.484066 0.038801 0.019593 20.000000 0.620776 -2.253743 0.493250 3.345034 0.197067 0.092938 J160229.84+334735.0 240.624350 33.793047 0.044970 0.021520 13.000000 0.595105 -2.037549 0.363118 2.614394 0.150346 0.081003
