dr7objid,ra,dec,gz2class
587736477062004749,235.09312000000003,7.2832274,SBb2t(r)
587730022797803649,233.80199,5.063003500000001,SBb2m
587742611347210626,237.05266,11.279514,SBc2m
587736541481533486,215.4758,7.882542,SBb(r)
587738568710225955,200.7516,13.950654,SBc3m
587742060556648547,233.96877,14.517717000000001,SBb2m
587729158970933263,205.0006,4.677523000000001,SBb2m
587739380455637056,229.85564,25.78712,SBa2m(r)
587735666916261999,212.08982999999998,55.301487,SBc2m
588010135729340508,137.05518999999998,51.651802,SBc2t
587739457763213424,223.70227000000003,25.792503,SBc3m
587733431919968557,247.11629,32.846396999999996,SBc
587736915680952356,225.23616,11.517396000000002,SBb?m
587735343728033922,149.14658,10.094650999999999,SBb2t
587742576451452990,207.07568,18.357134,SBb(r)
587729409148256445,242.75505,49.795390000000005,SBc4m
587732772660117512,168.46626,10.563392,SBb2m(r)
587725075532218434,146.7235,0.50735164,SBc?t
587738568701902876,181.20465,14.496032000000001,SBb(r)
587739651032678648,235.03679,21.515589000000002,SBb2t
587731868558557253,173.08478,53.904465,SBd?m
587729386607935629,150.9802,54.715252,SBb3t
587739131346223244,217.10365,32.39461,SBd
587729226611753088,228.63089,58.843123999999996,SBb2t
587735347501006870,184.01112,14.18939,SBb
587739458832105491,211.98067999999998,29.872759000000002,SBb4t
587726100412432418,219.8248,3.3683527,SBc2m
587726031721791515,203.08493,1.5668708999999998,SBb3m
587733079742021829,195.32126,53.86083000000001,SBb?t
587741817851674654,139.1726,18.963453,SBb2m(m)
587739158730834033,156.70685,34.92041,SBc2m
588017111836393547,196.2324,47.503634999999996,SBc2t
587737827288940627,125.24962,55.275116000000004,SBb2t
587741723360100394,193.63731,28.376765999999996,SBb(r)
587733603718201456,211.78561000000002,56.54018000000001,SBb+t
588017991776665830,234.68997000000002,6.9048405,SBc
588018055130841095,255.18785,23.044003,SBc2m
587725469598285989,137.33101000000002,54.91195,SBc?t
588015509282422804,29.797228000000004,0.10978087,SBd(i)
587742610806866042,229.04611,12.739531,SBb
587742864750608447,182.67516,17.887635999999997,SBb2t
587725551736586252,129.17485,53.727222,SBb2t
587739609160417293,174.3737,32.25246,SBb2m
587733609629614202,251.49658,35.458904,SBb1t(r)
587728880332308694,135.91629,3.3697882000000003,SBa?t(r)
587742062136786955,160.47058,21.252548,SBb2l
587733195697487910,197.01045,53.935869999999994,SBb3m
587739827676184942,241.21558,15.723122,SBb
587736546317369464,239.46672,4.26231,SBb
587736813674364957,242.33643999999998,8.763252,SBc
587733605341331485,247.4627,39.766529999999996,SBb2l(d)
588017702390202378,172.00206,11.158288,SBb2m
587739827662356621,208.91904,25.15305,SBb
587726032242016326,165.13548,2.116062,SBb2t
587725816405033006,143.21107,59.744648,SBb2l
588017977805963356,147.86703,32.943059999999996,SBc2l(i)
587739608084316193,168.36156,30.607552000000002,SBb2t(r)
588023240743190596,134.34831,17.288004,SBd2m(i)
587738066188763228,112.31934,42.279613,SBc4t
587729388219924562,154.92838999999998,57.423469999999995,SBb+t(m)
587741531711209525,169.57416,28.22604,SBb(r)
587739651033923677,237.77881000000002,20.202505,SBb2l
587738946665709572,136.22833,28.384303999999997,SBb2m
587731512079220798,42.420383,-0.5233375,SBb
587734948589011042,145.87418,9.420757,SBb
587739304761753681,206.77888000000002,33.88044,SBd?l(i)
587733604804526169,247.33331,39.428996999999995,SBb
587738197186773078,114.89445500000001,49.356204999999996,SBc?t
587729388214222955,136.57231000000002,50.089302,SBb2m(r)
587739408399138936,202.77296,34.685486,SBb(r)
587739608098275421,205.42668,30.125425,SBb2m
588010360696799247,179.8189,6.1884613,SBb2t
587739459373236228,222.73099,27.578521999999996,SBb2m
587732482197225539,137.44911000000002,37.707863,SBb2m
587741709943242851,141.79242,21.593908,SBb2m
588017979454193856,247.53182999999999,21.846607000000002,SBc+t
587732136997421077,186.74345,53.684546999999995,SBb3m
587728309640429581,171.23082,3.1685624,SBb2t
588017728151289901,184.49958999999998,6.6541885999999995,SBd2m
587739166239228080,246.06322000000003,20.18355,SBb2m
587739506625085521,205.64192,31.530822999999998,SBb
587735348569440310,171.4377,14.676576999999998,SBc2m
587741709412073483,155.49084,24.655201,SBb
588010357999468692,150.23854,3.1418252,SBc2m
587735695381037138,225.38898999999998,49.112427000000004,SBb2t
587741489832329277,161.45752,27.619790000000002,SBb2m
588017110222307349,184.36945,46.827507000000004,SBc?t
588017728156729406,197.0117,6.48121,SBb?t
587741490908954681,168.79224,29.530056,SBb2t
587739507160252450,201.18198999999998,32.540279999999996,SBb2m
587730021721768226,228.48448,4.7109666,SBb2m
588848900973330470,150.10152,0.70459265,SBb2t
587730023326351447,214.8125,7.021165400000001,SBb2m(r)
588017567636258930,182.67441000000002,13.331270000000002,SBc2l
587739406798880791,228.6658,26.594196000000004,SBb2m
587742191514878026,182.6445,25.928210999999997,SBb(r)
587734861611204771,157.9653,7.9695516,SBb(r)
587731174382436644,319.90182000000004,0.7042366999999999,SBb2t(r)
587726016158826512,216.89851000000002,2.9544857,SBb?t
588010136265687286,135.15598,51.207504,SBc2t
587735663156002834,139.82275,34.008183,SBb2m
587738616481185898,149.7208,31.620298,SBb
587741602035138618,192.85901,27.421246999999997,SBb
587742062697185376,218.35304,20.005661,SBc2m
587736546851618848,233.46103,5.273702,SBb2m
587732702854840450,134.95436,5.0608554,SBc2t(r)
588017702412550232,223.87202000000002,8.808067999999999,SBb?t
587742062688927812,198.17412,22.829792,SBc?t(i)
587728308024639551,159.5215,1.7451112000000002,SBc2t
587736543624036453,204.05602,10.478201,SBc2t
587739607546724423,166.52872,29.932798,SBc4m
587736941450690653,229.50412000000003,30.690159,SBb+t
587729751132405930,247.25657999999999,40.534884999999996,SBb2l
587741386735812754,120.49371000000001,15.058751,SBc2m
587739608103059589,217.54636000000002,27.531725,SBc?t
588017605759402010,189.21323999999998,45.65116,SBb4t
587731870707023975,176.39821,55.886883,SBc?m
587741531720122408,192.7572,28.927965000000004,SBc2m
587735342653374661,147.17049,9.008786,SBb2m
587731513152766115,41.937046,0.41415563,SBb
587742572688179391,176.91393,19.939370999999998,SBb?t
587736546851553490,233.44893,5.291526,SBb(r)
587739303686111335,201.4111,33.680434999999996,SBc2m
587730845817504193,321.8904,-1.1886166,SBb2m
588017625611763728,163.888,42.299946000000006,SBb2t
587736584963096652,210.6899,39.13552,SBc?t
587739505010999352,196.32623,31.442197999999998,SBb2m
588023239671939240,140.32823,18.213593,SBb
587741531707736212,160.68596000000002,26.843578000000004,SBb2t
587738569786458210,206.70604,14.400464999999999,SBa2m
588016892785524828,153.39217,38.843204,SBb
587741708867665971,137.82404,19.298214,SBc
587736546309046366,220.42897000000002,5.9527555,SBc2l
587739507153043498,181.57003999999998,33.525864,SBc
588297865266331677,174.12813,47.81722,SBb2t
587739815851393124,235.67424,22.88149,SBb2m
587739608633245764,200.43938,31.237244,SBb2m
588017111826956425,164.6389,46.268017,SBb2m
587739720299905094,217.75284,25.490078,SBd(i)
587734621634953238,138.17638,35.946144,SBb
587742577531551814,222.27037,16.735096,SBb2m
587738067806191680,122.18626,56.592346,SBc2m
587732054318121026,135.06508,40.296753,SBc2m
587733442121367636,236.72635,44.83497,SBb(r)
587736619328405589,247.83989,22.697070999999998,SBc?t
587741829653397820,155.82834,22.390778,SBc4m
587728879809331240,167.68703,4.5108337,SBb2m
587733412059807861,224.28906,48.633976000000004,SBc
587738066190532935,114.92448999999999,45.91261,SBb(r)
587739608621973526,170.26996,31.252266,SBb2l
588017978893664322,186.90855,40.16048,SBb2m
587742008968806432,121.02569,9.814483000000001,SBc2m
587735665842782393,212.51286000000002,54.218304,SBd?m
587736941445709912,217.08797,35.40572,SBb3m
587733412063019103,233.28342,44.53569,SBb2m
587742550151725379,237.37001,11.935903,SBb2m
587736782539063757,252.91348,23.972284,SBb2t
587728931344220283,138.06083999999998,49.761272,SBb2m
587728669341843556,121.27241000000001,40.174564000000004,SBb(r)
587729232518447161,254.36145,40.73563,SBb2m(r)
587733397025783956,219.25644,48.54484,SBd2t
587736478669209641,227.52235,9.7230015,SBb
587734894357446674,165.31172,10.481119,SBb(o)
587726013996400752,182.833,1.492272,SBd?t
587741488762781822,172.42258999999999,28.25982,SBb2m
587742901792145474,195.97993,16.170816000000002,SBc3t
588017604152524884,200.95186999999999,43.301178,SBb
587733081352175734,193.87738000000002,55.21069,SBb2t
587722982284460272,197.23062,-0.80160046,SBb2l
588011219682394142,240.42902,48.827927,SBb2m
587741721746538538,185.9507,27.394262,SBb
587742577532797204,225.1536,16.172304,SBb2m(m)
587738409254649985,157.2457,12.450839,SBb2t
587729752205951150,247.90797,41.493645,SBc+t
587732136995127351,177.84454,53.444168000000005,SBb3m
588017704533753899,162.75131000000002,12.287376,SBc3t
587739097530826863,197.65932,36.634533000000005,SBd?m(i)
587741602563948554,172.01288,27.386034000000002,SBb2m
587742572687851550,176.08643999999998,19.825922,SBc
587732580981342319,165.0309,57.428566000000004,SBb
587742012741582989,171.57805,21.09623,SBb2m(r)
587735349650391137,188.54294,15.968217000000001,SBc2t
588017948288745550,215.76831,38.14232,SBb2t
587735347497467909,175.57033,14.066593,SBb
587739719217446926,195.53607,28.387103999999997,SBb
587742014353047766,173.50034,22.310488,SBb?t
587739720302329929,223.63176,24.02727,SBb(r)
587724649254223913,173.59718,-2.5293259999999997,SBb3t
587726031718907924,196.49223,1.7925318,SBb2t
587739810498347126,240.33836000000002,16.306767,SBc2t
588017603606872094,173.21901,43.514965000000004,SBc2m
587746209447215183,163.8829,8.847006,SBb
587741725513154572,205.37358,23.166946,SBc2m
587741532786262035,172.76733000000002,29.301882,SBc?l
587739721909928024,216.68407000000002,27.189533,SBb3t
587742014883364871,157.36813,20.991611,SBb2m
588017702385025078,160.04918,10.344783,SBb2t
587738946139783216,164.2755,37.242706,SBb(r)
587741721749225605,192.8247,27.106153000000003,SBc2t
587736808304541872,214.61302,12.882348,SBb3t
587725994110812271,250.27736000000002,46.004065999999995,SBb2t
588017702944899125,213.56728999999999,10.582742,SBb3m(r)
587739305291153415,185.94405,36.15279,SBb2t
588295841781186595,162.38596,47.933243,SBb
587739406804582470,241.51831,20.801601,SBc?t(m)
587725551211970634,181.7984,67.23518,SBc3m(i)
587729386615865431,183.57536000000002,59.615444,SBc2l(i)
587732482737832062,146.76787,42.521183,SBc2m
587738946676326440,163.2919,37.424644,SBb2l
587737933581320604,111.12231000000001,40.78181,SBb+t
587745242558169163,159.33441000000002,17.031118,SBb(r)
587736941990248578,236.00633,28.277015999999996,SBb+m
587735431226130460,191.61183,50.792053,SBb2t(r)
588017949348003874,172.29617,42.526109999999996,SBb+t
587741602573647943,197.05875,27.515846000000003,SBb
587725470129782832,123.82028999999999,46.075245,SBc2m
587725552812032218,132.65395,57.35966,SBc2t
587725505555988817,257.2479,62.898014,SBc2m
587731173842682824,313.29323999999997,0.23244888,SBb2t
587725591458283663,264.53876,58.714916,SBb(r)
587734861611466801,158.54742,7.928369,SBb
587737825146044552,141.02626,62.030025,SBc?t
587734948584816672,136.2076,8.037489,SBb(r)
587726101750546619,210.55081,4.5857267,SBb?t(r)
588017991237370126,229.07974,7.162344,SBc3t
587739304214528006,177.8553,35.20388,SBb
588848900441833500,162.3208,0.329333,SBb3m
587733080805802149,157.45553999999998,51.801809999999996,SBb(d)
587734622711644344,145.12515,40.087703999999995,SBb(r)
587742575922839780,226.36636000000001,14.427968,SBb?t(r)
587739720310194559,241.43427000000003,17.362144,SBb?t
587733608553709617,246.8693,38.869114,SBb(r)
587742014345838618,155.89748,20.284917999999998,SBb2m(r)
587739844856184892,239.77052,14.927921,SBb?t
587739408411656413,234.266,25.565345999999998,SBb3t
587732136451440705,153.98335,48.960278,SBc2m
587738616482234478,152.2564,32.4917,SBc3m
587732135387070608,187.77821,52.41433,SBc2m
587741721213272074,195.12146,26.67535,SBb
587745243628961820,152.16689,16.786386,SBc2m
588017603600056471,153.17886000000001,39.37395,SBb2l
587739098061471762,179.79243,37.7934,SBd2m(i)
588017991771685063,223.3434,8.205869999999999,SBc?t
588023046395199596,119.0693,11.662166000000001,SBc+t
587734863758033057,156.2189,9.594700999999999,SBc2m
588017703458635800,159.65776,11.217589,SBc+t
587725993574924431,251.45847999999998,43.866474,SBb(r)
588011123039666242,183.92006999999998,61.889877,SBc2m
588023240743583771,135.17453,17.621775,SBd2m
587736525370884319,209.58397,7.225087599999999,SBc3m
588009366396272850,131.22997,47.745792,SBc+m
587726033869406266,203.45772,3.3158426,SBb(r)
587739721383805106,241.5618,18.182886,SBb2l(r)
587739505005559908,181.5651,31.967867,SBc2t
587742013820764182,184.80608,22.431454000000002,SBc2m
587742191520383064,196.563,25.460542999999998,SBc2l(o)
588023721246392383,223.44473,20.11597,SBb?t
588017978902380620,212.06564,36.88524,SBc?t
588013383257161769,118.32395,27.460720000000002,SBb(r)
587729158983974974,234.91435,3.1990337,SBc3m
587732578838446103,141.06413,5.941168299999999,SBc?t(m)
587725469057286163,127.2574,47.80055,SBb(r)
587726031710912518,178.18099999999998,1.7407683,SBc2m(i)
587729777442357301,210.09175,-2.3158915,SBc4m
587745243092221976,152.53683,16.363897,SBc
587731868024111184,182.45949,54.001755,SBb2m
587732483276406824,151.22092,44.63612,SBb(r)
587732156313305095,115.717026,22.112724,SBc3t
588017724406497505,198.78331,6.540833999999999,SBb?t
587739720847065354,241.63414,17.713865,SBa
587739811021783065,208.94495,25.840367999999998,SBb2m
587728308564787244,166.9547,2.3566484,SBb3t
587739133488070838,202.33932,37.41402,SBc2m(m)
588017990702661865,233.96622999999997,6.0580525000000005,SBb?t
587729386074800214,165.25217,57.784144999999995,SBb2m(m)
588010358543351885,166.24636999999998,4.2911477,SBb2m
588848900438818878,155.47166,0.29537779999999997,SBc2l
587738568174731329,203.92665,13.330907999999999,SBb(r)
587736525367869462,202.56529,7.486208,SBc2l(i)
587725816420171849,218.95581,62.421130000000005,SBb?t
587739609165135931,187.12878,32.547752,SBb
587735349636300832,155.17192,13.967716000000001,SBb(r)
587731512086036559,57.91903000000001,-0.5097132000000001,SBb2m
587739828212662430,240.55424,16.426218,SBb(r)
588017992841035819,213.24399,9.921101,SBb2m
587725039555575968,181.23201,-3.1995150000000003,SBb
587733411531522132,244.923,36.088226,SBb2l(r)
587737810651250730,141.27188,64.52854,SBc2m
587741421632291234,118.37166,14.611622,SBc2t
587725576963555570,263.03317000000004,56.87875,SBb
588017990150062110,197.88196000000002,8.743194,SBd
587741491434815613,141.3677,23.6086,SBb2m
587739827676053933,240.9916,16.000574,SBb(r)
588017702952239151,230.41808999999998,8.41553,SBc4m
587732770510078187,162.75717,8.473489,SBb
587738953105473543,206.47536000000002,36.565937,SBb2t
588017702930546711,180.12413,11.9922695,SBb2m
587733608554496093,248.20386000000002,37.357502000000004,SBc2t
587738564947149142,133.23764,9.317057,SBb
587731869631578127,169.96886,54.46286800000001,SBc+m
587729409159594038,261.2173,28.078295,SBb2m
587738196113883429,117.46845,50.771225,SBb
587736584978759903,247.90527000000003,22.319096,SBc(d)
587732578848669810,164.55109,7.571687,SBc(r)
587736545773289597,222.97738999999999,5.3261876,SBb(r)
587739608102535355,216.30848999999998,27.865168,SBb
587732483279880206,161.82352,47.42252,SBc+t
587742013281009679,177.75613,21.795578,SBb
587729777451663397,231.3183,-1.8187764,SBb2t
588848898841116701,184.9511,-0.87544525,SBb2l
588023045874319434,155.4743,23.67151,SBc4m
587735697527341202,223.32079,52.044266,SBc2m
587730022259753053,231.06942999999998,4.8552919999999995,SBb2m
587739295089754249,171.04811,34.04697,SBb2m(r)
587728670414733470,118.85538000000001,39.186077000000004,SBb?m(r)
587742015433605191,190.46405,23.51065,SBb?m
587732049482547238,142.77815,49.07976,SBb(r)
587741722824081440,195.71974,27.8666,SBb
587736813136052491,239.10792999999998,9.055178999999999,SBb2m
587732049484775433,149.45451,51.82119,SBc2t
587742773482487888,174.22484,16.388144,SBb(r)
587731891114934422,179.61336,57.59636999999999,SBc2m
588017604150231146,193.70396000000002,44.155598,SBc?t
588010360698896534,184.75229,6.094609999999999,SBc2m
587741709941276744,137.23105,19.987543,SBb
587729157897977888,206.78851,3.6438610000000002,SBb(r)
588017978896482485,195.29578999999998,39.74447,SBb2m
588018253758332949,240.49275,36.702045,SBc(r)
588017726554767455,200.73096,8.161558,SBc2m
587731887884337183,124.6752,39.142384,SBb(r)
588023721247965364,227.13042000000002,19.184343,SBb2l
587739810488909894,218.61824,23.303596,SBb2m
587742775085760596,156.76645,16.017944,SBb2m
587731869631053940,168.09132,54.027294,SBc+t
587741603095642215,158.92517,26.125834,SBd(i)
588010360693719113,172.87599,6.066137,SBc2l
587741710488567873,162.19505,26.770044,SBb(r)
587742549602795525,209.35428000000002,17.407864,SBc2m(d)
587736808301789231,208.08182,13.575792999999999,SBc3m
587733604796203119,227.23557999999997,52.446059999999996,SBc2l
588017726020649012,207.05234,7.394647999999999,SBb2l(i)
587736477597040907,231.1231,8.373213,SBb2m
587729752207196533,250.1231,39.235096,SBb?t
587736478125129867,210.91272999999998,11.3782425,SBc?t(m)
588298664115699796,202.13828999999998,46.92719,SBc2l
587741816231887123,119.28348999999999,10.596597000000001,SBc2m
587739845391024334,235.47983,16.842980999999998,SBb2t
587730022259032221,229.46541000000002,5.107700299999999,SBc2l(o)
587734948052598877,146.93878,9.139793,SBb(r)
587742611336462375,212.11667000000003,15.920933999999999,SBc?t
587726102021734490,216.8734,4.779742,SBb
587731891112968341,171.37173,57.020472999999996,SBb2m
